   8.92210091320040        968.600000000000        6.87585172996913     
   18.7403551764153        967.500000000000        6.87471542490394     
   30.3502178230490        966.200000000000        6.87337085212031     
   41.9638004233435        964.900000000000        6.87202446902634     
   51.7961786025212        963.800000000000        6.87088380420623     
   61.6364173978507        962.700000000000        6.86974183678392     
   71.4811632946717        961.600000000000        6.86859856378094     
   83.1224130641196        960.300000000000        6.86724573564393     
   94.7794327754207        959.000000000000        6.86589107488344     
   107.346523063172        957.600000000000        6.86443015424376     
   119.020408085767        956.300000000000        6.86307167135550     
   129.802990575200        955.100000000000        6.86181604704069     
   141.495403223519        953.800000000000        6.86045400586412     
   152.291415585443        952.600000000000        6.85919508836676     
   163.097319165219        951.400000000000        6.85793458399818     
   174.811041186589        950.100000000000        6.85656724221270     
   185.634215364180        948.900000000000        6.85530341897971     
   195.564068632838        947.800000000000        6.85414350953349     
   206.406051667824        946.600000000000        6.85287661747215     
   217.258046969408        945.400000000000        6.85160811835914     
   228.120079970949        944.200000000000        6.85033800811219     
   238.085640122891        943.100000000000        6.84917232154984     
   249.874048524457        941.800000000000        6.84779293780945     
   260.766348198843        940.600000000000        6.84651796951095     
   272.577953232372        939.300000000000        6.84513491700047     
   284.405916958218        938.000000000000        6.84374994900622     
   296.242104939735        936.700000000000        6.84236306021509     
   309.002742664517        935.300000000000        6.84086733344051     
   322.691334200986        933.800000000000        6.83926228253684     
   335.482781813995        932.400000000000        6.83776190716160     
   348.289019010893        931.000000000000        6.83625927727707     
   362.943247133880        929.400000000000        6.83453921665088     
   379.448004321471        927.600000000000        6.83260060538138     
   395.973363901007        925.800000000000        6.83065822859717     
   409.764278409405        924.300000000000        6.82903669427073     
   423.572802037462        922.800000000000        6.82741252629960     
   437.398992078556        921.300000000000        6.82578571611489     
   451.238100860032        919.800000000000        6.82415625510582     
   463.246092704186        918.500000000000        6.82274190465518     
   475.266915311539        917.200000000000        6.82132555098375     
   488.226980525750        915.800000000000        6.81979800022300     
   502.125100018978        914.300000000000        6.81815874517038     
   514.184397711289        913.000000000000        6.81673588059497     
   526.256676620902        911.700000000000        6.81531098859086     
   539.272326359742        910.300000000000        6.81377421551124     
   552.298931207352        908.900000000000        6.81223507712472     
   566.273421573997        907.400000000000        6.81058336722986     
   581.199824935618        905.800000000000        6.80881853112211     
   594.272949986986        904.400000000000        6.80727174040381     
   608.297450124497        902.900000000000        6.80561180531343     
   621.403444739102        901.500000000000        6.80406004264337     
   635.463275558596        900.000000000000        6.80239476332431     
   647.663167987398        898.700000000000        6.80094927466433     
   660.816667572312        897.300000000000        6.79939025430401     
   673.040469764536        896.000000000000        6.79794041297493     
   684.339731532196        894.800000000000        6.79660022961597     
   693.764067336103        893.800000000000        6.79548203649935     
   702.252018393257        892.900000000000        6.79447459252317     
   710.748529208327        892.000000000000        6.79346613258001     
   721.144802676149        890.900000000000        6.79223218772660     
   730.603793635678        889.900000000000        6.79110909686282     
   741.964643613184        888.700000000000        6.78975972074443     
   752.388588161319        887.600000000000        6.78852119105844     
   763.774907337819        886.400000000000        6.78716831599302     
   775.172656642531        885.200000000000        6.78581360817689     
   786.581867086429        884.000000000000        6.78445706263764     
   797.998563948316        882.800000000000        6.78309867438258     
   808.473833954533        881.700000000000        6.78185186209298     
   819.908283712184        880.500000000000        6.78048992793626     
   830.399874519074        879.400000000000        6.77923985674671     
   840.900905927204        878.300000000000        6.77798822092307     
   852.367554389254        877.100000000000        6.77662101095734     
   862.888738232799        876.000000000000        6.77536609093639     
   872.461553580466        875.000000000000        6.77422388635761     
   883.959336092839        873.800000000000        6.77285151651734     
   895.472919497348        872.600000000000        6.77147726068951     
   907.959452487954        871.300000000000        6.76998634923724     
   919.493901439939        870.100000000000        6.76860814757198     
   932.003110044199        868.800000000000        6.76711294917967     
   944.526634489950        867.500000000000        6.76561551182101     
   958.029749132541        866.100000000000        6.76400037533700     
   972.516502470394        864.600000000000        6.76226697223353     
   987.023290143728        863.100000000000        6.76053055922561     
   1001.55018184931        861.600000000000        6.75879112584218     
   1015.12665471120        860.200000000000        6.75716492034964     
   1028.72043820795        858.800000000000        6.75553606600463     
   1042.33158882456        857.400000000000        6.75390455416388     
   1054.98595516296        856.100000000000        6.75238719174844     
   1069.60587416196        854.600000000000        6.75063352320992     
   1083.26946782640        853.200000000000        6.74899398659720     
   1097.92874494200        851.700000000000        6.74723435214703     
   1112.60866421798        850.200000000000        6.74547161592469     
   1126.33330869988        848.800000000000        6.74382358729977     
   1140.07574109702        847.400000000000        6.74217283819246     
   1152.85238865539        846.100000000000        6.74063755593045     
   1165.63961317874        844.800000000000        6.73909991295200     
   1178.44198870426        843.500000000000        6.73755990198602     
   1191.25956196934        842.200000000000        6.73601751572783     
   1205.08034092113        840.800000000000        6.73435381956274     
   1218.92415176261        839.400000000000        6.73268735089949     
   1233.79300046158        837.900000000000        6.73089876161924     
   1247.70449087405        836.500000000000        6.72922652042688     
   1262.63022635797        835.000000000000        6.72743172485086     
   1276.57027848302        833.600000000000        6.72575367099910     
   1288.54603834990        832.400000000000        6.72431309451948     
   1302.53959688137        831.000000000000        6.72262979485545     
   1315.55012452210        829.700000000000        6.72106418967024     
   1327.57794890235        828.500000000000        6.71961683686662     
   1340.62776665493        827.200000000000        6.71804650375416     
   1353.69347103225        825.900000000000        6.71647370081667     
   1365.77238829655        824.700000000000        6.71501968383931     
   1377.86459997327        823.500000000000        6.71356354961770     
   1389.97444520694        822.300000000000        6.71210529197685     
   1403.11340252415        821.000000000000        6.71052310945243     
